Instance,Algorithm,Run,Best,Worst,Avg,Std,pop_size,gen,Px,Pm,tournament,Elitism,cooling,innerLoop
a-n60-k9.vrp,sa,1,1625.2793,4207.9067,3562.6873,0.0000,0,143,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4328.7622,3646.0518,0.0000,0,144,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4221.8232,3767.3154,0.0000,0,145,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4309.2461,3296.7573,0.0000,0,146,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4210.8706,3610.8711,0.0000,0,147,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4251.9609,3638.9553,0.0000,0,148,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4333.3037,3810.4912,0.0000,0,149,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4253.9497,3616.3184,0.0000,0,150,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4256.5181,3387.6680,0.0000,0,151,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4283.5703,3722.7869,0.0000,0,152,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4212.0723,3600.7544,0.0000,0,153,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4221.5322,3764.2180,0.0000,0,154,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4228.1265,3532.0986,0.0000,0,155,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4181.6201,3733.7612,0.0000,0,156,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4244.7461,3865.3340,0.0000,0,157,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4304.4385,3648.1265,0.0000,0,158,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4117.0029,3388.8062,0.0000,0,159,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4221.0908,3561.4062,0.0000,0,160,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4255.4878,3665.4260,0.0000,0,161,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4285.3955,3837.7891,0.0000,0,162,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4232.3545,3931.0991,0.0000,0,163,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4205.9819,3573.3770,0.0000,0,164,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4240.8345,3722.6458,0.0000,0,165,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4190.4819,3950.2344,0.0000,0,166,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4333.1665,3888.1411,0.0000,0,167,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4180.1812,3800.0781,0.0000,0,168,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4190.1597,3422.3198,0.0000,0,169,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4081.4985,3626.5557,0.0000,0,170,0.0000,0.0000,0,0,0.9990,2000
