Instance,Algorithm,Run,Best,Worst,Avg,Std,pop_size,gen,Px,Pm,tournament,Elitism,cooling,innerLoop
a-n60-k9.vrp,ga,1,1436.6027,2514.8752,1908.8779,298.1242,200,1776,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2751.9448,1949.3818,294.5657,200,1777,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2702.7083,1915.0853,303.2761,200,1778,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2692.3601,1923.6896,301.6270,200,1779,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2657.7026,1900.6743,303.8092,200,1780,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2454.6873,1950.0033,278.4099,200,1781,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2603.3257,1900.4447,294.0482,200,1782,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2676.1956,1944.8213,285.5078,200,1783,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2830.2539,1934.8959,302.0272,200,1784,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2589.5464,1912.9253,290.7933,200,1785,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2541.9487,1912.4728,284.1676,200,1786,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2690.8435,1957.5201,283.7616,200,1787,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2552.0994,1930.9106,276.7783,200,1788,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2610.1626,1919.0054,302.4423,200,1789,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2656.4600,1930.9050,279.3906,200,1790,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2408.3481,1848.2770,294.6922,200,1791,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2466.4011,1900.1356,293.5646,200,1792,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2373.8223,1932.1007,269.0627,200,1793,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2439.2559,1892.0626,291.2593,200,1794,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2542.1799,1936.0365,293.3102,200,1795,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2521.3210,1933.9966,289.5065,200,1796,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2456.9866,1928.2870,286.7017,200,1797,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2518.3140,1935.6885,280.6923,200,1798,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2720.9495,1957.4430,301.8599,200,1799,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2489.2039,1915.9214,299.3296,200,1800,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2382.7476,1929.2426,261.2903,200,1801,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2529.8384,1913.7211,277.0415,200,1802,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2456.2373,1907.2156,286.2515,200,1803,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2427.8032,1892.5000,282.0841,200,1804,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2524.0667,1918.2786,288.8374,200,1805,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2468.3577,1898.4843,292.7616,200,1806,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2541.8542,1945.4039,301.2192,200,1807,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2572.9912,1936.3643,281.9846,200,1808,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2453.1750,1922.2750,286.8739,200,1809,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2448.1785,1910.9921,281.0756,200,1810,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2357.3665,1923.5354,275.8424,200,1811,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2456.5325,1914.2832,291.8855,200,1812,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2558.5498,1893.6659,293.9556,200,1813,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2509.3779,1916.2660,293.0332,200,1814,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2394.5823,1928.8406,290.3005,200,1815,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2504.4641,1934.1294,290.4809,200,1816,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2692.7922,1949.9210,308.3434,200,1817,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2585.8284,1933.0480,311.5092,200,1818,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2487.5330,1957.3073,293.8222,200,1819,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2629.9216,1945.8069,273.0226,200,1820,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2607.3142,1951.5145,294.4767,200,1821,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2570.6470,1999.1353,273.4898,200,1822,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2442.5029,1947.6846,290.0167,200,1823,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2510.2661,1973.8505,270.5779,200,1824,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2591.1072,1965.1566,287.8185,200,1825,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2579.1206,1960.8367,316.4476,200,1826,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2647.0137,1942.7089,279.9020,200,1827,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2582.0845,1960.1104,297.1879,200,1828,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2578.9302,1928.6953,292.7460,200,1829,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2624.1648,1960.3245,297.3053,200,1830,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2508.4783,1926.8663,275.5442,200,1831,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2620.9170,1944.7040,284.7182,200,1832,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2601.5842,1911.2101,292.9958,200,1833,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2660.7827,1927.8685,298.4309,200,1834,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2545.5625,1872.6398,298.9434,200,1835,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2446.1589,1942.6067,285.0471,200,1836,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2461.2219,1975.1458,271.4447,200,1837,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2718.3562,1944.1765,282.9988,200,1838,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2656.5269,1947.0120,306.6301,200,1839,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2484.0815,1911.5684,286.0630,200,1840,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2695.5608,1940.0736,294.2396,200,1841,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2556.2629,1889.9934,307.6888,200,1842,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2540.5198,1915.1063,289.7502,200,1843,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2514.4436,1933.1123,301.6601,200,1844,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2617.2720,2004.8812,292.4445,200,1845,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2684.2681,1963.5062,294.4313,200,1846,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2488.9683,1988.7670,265.3259,200,1847,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2561.1653,1945.9998,277.3127,200,1848,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2704.8523,1963.4156,280.1081,200,1849,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2663.9402,1929.4768,293.1745,200,1850,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2533.9727,1946.5900,283.0464,200,1851,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2513.3362,1917.6500,288.8289,200,1852,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2533.3708,1914.1489,295.1113,200,1853,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2675.5913,1922.6439,293.8774,200,1854,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2540.9939,1944.7930,290.9259,200,1855,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2667.2805,1942.3334,304.3279,200,1856,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2480.8359,1927.3623,294.9375,200,1857,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2527.2749,1934.4724,296.2953,200,1858,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2610.4143,1963.1797,311.4058,200,1859,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2680.9927,1965.2162,305.0137,200,1860,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2669.1475,1977.6313,280.8699,200,1861,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2615.5186,1946.5854,328.9741,200,1862,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2497.0898,1938.6327,296.0915,200,1863,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2633.4961,1918.3258,291.4052,200,1864,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2553.1143,1943.7147,286.0306,200,1865,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2705.0991,1934.9625,288.2645,200,1866,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2472.3667,1939.7021,292.5828,200,1867,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2546.5413,1975.2545,288.4253,200,1868,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2551.2578,1937.3210,288.1140,200,1869,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2845.7136,1974.8381,298.5270,200,1870,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2672.7515,1939.9906,299.6828,200,1871,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2621.5562,1948.9965,308.3142,200,1872,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2681.8025,1935.7627,295.6321,200,1873,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2588.5120,1909.0385,292.2919,200,1874,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2512.7000,1918.5978,294.3653,200,1875,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2553.3860,1920.4594,302.2496,200,1876,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2644.1414,1954.3915,288.9871,200,1877,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2503.5305,1924.2943,308.8171,200,1878,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2474.1047,1948.2599,280.7461,200,1879,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2699.7656,1959.2452,287.8781,200,1880,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2560.1826,1966.2843,290.5750,200,1881,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2656.6987,1967.9951,303.3536,200,1882,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2686.8484,1973.9257,294.9433,200,1883,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2873.1106,1980.5852,324.4029,200,1884,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,3216.8108,2005.6289,338.6480,200,1885,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2925.0408,1986.3362,339.2547,200,1886,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2824.4036,1987.1927,322.5353,200,1887,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2664.4021,1993.1805,270.6305,200,1888,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2779.9561,2059.1565,303.2820,200,1889,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2907.5310,2024.9923,340.7229,200,1890,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1436.6027,2665.8826,1935.8264,309.9798,200,1891,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2590.1965,1916.1074,290.8285,200,1892,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2719.7612,1939.5428,305.0810,200,1893,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2633.8892,1915.0538,300.7710,200,1894,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2487.3152,1918.2847,288.8818,200,1895,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2418.6333,1847.9119,295.3083,200,1896,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2484.2205,1902.8835,298.7371,200,1897,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2543.9993,1932.4995,300.1117,200,1898,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2607.5955,1895.7745,314.2402,200,1899,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2470.5408,1887.5796,313.7727,200,1900,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2426.5354,1885.2621,297.8706,200,1901,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2463.7798,1881.1506,306.0718,200,1902,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2504.4536,1889.9978,303.9512,200,1903,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2492.0059,1918.1587,287.9556,200,1904,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2515.2461,1894.0438,299.5480,200,1905,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2499.6829,1928.9790,282.1186,200,1906,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2623.8967,1946.6261,278.9613,200,1907,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2571.0291,1952.8970,275.7857,200,1908,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2617.8391,1931.7063,291.0206,200,1909,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2552.9546,1941.1344,288.1647,200,1910,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2485.2295,1912.0876,282.9874,200,1911,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2500.2854,1932.5305,277.5511,200,1912,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2523.3770,1959.5317,295.3628,200,1913,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2600.2510,1918.0951,288.2850,200,1914,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2578.8706,1947.8678,271.7575,200,1915,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2634.9358,1939.1309,283.3596,200,1916,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2553.4966,1965.5786,299.3506,200,1917,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2422.3228,1914.7339,281.7061,200,1918,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2406.8022,1910.4395,289.5988,200,1919,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2690.5229,1912.4934,269.6219,200,1920,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2437.1118,1932.1036,267.0351,200,1921,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2403.1362,1928.3334,278.6362,200,1922,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2612.7832,1919.2983,295.9086,200,1923,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2491.4802,1915.6644,269.4024,200,1924,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2502.6025,1927.9033,280.3809,200,1925,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2428.7402,1915.8530,297.1701,200,1926,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2471.6909,1923.7999,271.7939,200,1927,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2515.0754,1917.7449,287.1566,200,1928,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2455.4565,1941.5460,276.6423,200,1929,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2502.4919,1886.4503,278.0915,200,1930,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1873.4436,286.1504,200,1931,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1915.7471,283.0139,200,1932,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2581.4976,1887.4728,276.1800,200,1933,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2780.3914,1885.4569,317.3992,200,1934,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2662.4424,1913.9836,282.0308,200,1935,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1913.7131,282.4494,200,1936,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2810.5916,1903.4193,291.8567,200,1937,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1917.7170,314.6789,200,1938,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2715.4453,1912.7815,280.3228,200,1939,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2736.7871,1919.0385,303.2900,200,1940,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2774.4949,1899.2911,297.3763,200,1941,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1934.3635,284.0257,200,1942,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2612.5620,1917.0880,274.4028,200,1943,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2829.5557,1937.6473,297.5723,200,1944,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2801.1978,1941.3220,288.5311,200,1945,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2717.6885,1977.5382,299.0120,200,1946,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2678.3135,1927.2476,289.7747,200,1947,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2641.6709,1949.9720,282.4041,200,1948,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2760.2258,1945.5995,300.8230,200,1949,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2871.2561,1957.8973,300.8864,200,1950,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2850.1338,1936.9905,312.1078,200,1951,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2536.6841,1928.6375,276.4559,200,1952,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2493.1855,1945.5308,303.9825,200,1953,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2500.6179,1918.5288,283.0156,200,1954,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1902.3831,279.2011,200,1955,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2947.7632,1927.0422,307.9875,200,1956,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2614.7434,1978.9985,272.8379,200,1957,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2702.9160,1958.1582,295.0438,200,1958,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2767.4241,1989.0629,289.0010,200,1959,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2721.9377,1936.7834,296.8740,200,1960,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2655.3208,1891.9803,298.3626,200,1961,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2793.0068,1902.2538,293.3575,200,1962,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2809.5276,1936.1436,287.0110,200,1963,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2721.2974,1940.5762,297.9099,200,1964,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2576.9631,1906.3943,292.6005,200,1965,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2556.1980,1901.6937,291.5677,200,1966,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2460.0098,1891.4625,289.9545,200,1967,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2483.8862,1875.8955,274.1814,200,1968,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2508.8787,1921.4497,293.4106,200,1969,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2379.8389,1890.2925,267.5450,200,1970,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2500.0562,1923.0637,292.3992,200,1971,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2425.4658,1922.5834,281.4181,200,1972,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2505.4265,1916.9558,287.1080,200,1973,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2443.2368,1910.0088,278.9680,200,1974,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2637.7703,1959.7269,265.1708,200,1975,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2640.6047,1917.2701,282.6521,200,1976,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2643.1543,1946.6263,299.4261,200,1977,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2648.1096,1949.9904,283.5005,200,1978,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2545.2607,2004.6620,278.3469,200,1979,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2528.6475,1963.5903,285.3993,200,1980,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2625.6943,1903.4890,315.5753,200,1981,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2501.8186,1929.7456,296.4272,200,1982,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2594.0229,1892.7816,302.3127,200,1983,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2526.0828,1910.2841,289.8582,200,1984,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2426.8474,1890.7952,304.8337,200,1985,0.9000,0.0500,10,10,0.0000,0
a-n60-k9.vrp,ga,1,1434.7854,2455.0713,1910.2223,294.1649,200,1986,0.9000,0.0500,10,10,0.0000,0
